seed,scenario,fleet_vehicle_id,physical_vehicle,source_trace,attack_type,window_id,anomaly_score,descriptor_24d_id,gnn_9d_feature_vector_id,gt_campaign_id,attack_family
11,weak_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,spoofing,0,0.7584175084175084,Challenge_S::Pre_train_S_2.csv::493::test,veh_00-w00,0,spoofing
11,weak_campaign,veh_00,Challenge_S,Pre_train_S_1.csv,spoofing,1,0.5732323232323232,Challenge_S::Pre_train_S_1.csv::574::test,veh_00-w01,0,spoofing
11,weak_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,spoofing,2,0.6447811447811448,Challenge_S::Pre_train_S_2.csv::365::test,veh_00-w02,0,spoofing
11,weak_campaign,veh_00,Challenge_D,Pre_train_D_2.csv,spoofing,3,0.6321548821548821,Challenge_D::Pre_train_D_2.csv::431::test,veh_00-w03,0,spoofing
11,weak_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,spoofing,4,0.7718855218855218,Challenge_D::Pre_train_D_1.csv::383::test,veh_00-w04,0,spoofing
11,weak_campaign,veh_00,Challenge_D,Pre_train_D_2.csv,spoofing,5,0.6262626262626263,Challenge_D::Pre_train_D_2.csv::479::test,veh_00-w05,0,spoofing
11,weak_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,spoofing,6,0.7251683501683501,Challenge_S::Pre_train_S_2.csv::309::test,veh_00-w06,0,spoofing
11,weak_campaign,veh_00,Challenge_D,Pre_train_D_2.csv,spoofing,7,0.7108585858585859,Challenge_D::Pre_train_D_2.csv::412::test,veh_00-w07,0,spoofing
11,weak_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,spoofing,8,0.6203703703703703,Challenge_D::Pre_train_D_1.csv::462::test,veh_00-w08,0,spoofing
11,weak_campaign,veh_00,Challenge_S,Pre_train_S_1.csv,spoofing,9,0.5963804713804713,Challenge_S::Pre_train_S_1.csv::301::test,veh_00-w09,0,spoofing
11,weak_campaign,veh_01,Challenge_S,Pre_train_S_1.csv,spoofing,0,0.7424242424242424,Challenge_S::Pre_train_S_1.csv::405::test,veh_01-w00,0,spoofing
11,weak_campaign,veh_01,Challenge_D,Pre_train_D_1.csv,spoofing,1,0.6384680134680135,Challenge_D::Pre_train_D_1.csv::402::test,veh_01-w01,0,spoofing
11,weak_campaign,veh_01,Challenge_D,Pre_train_D_1.csv,spoofing,2,0.696969696969697,Challenge_D::Pre_train_D_1.csv::558::test,veh_01-w02,0,spoofing
11,weak_campaign,veh_01,Challenge_S,Pre_train_S_1.csv,spoofing,3,0.7474747474747475,Challenge_S::Pre_train_S_1.csv::433::test,veh_01-w03,0,spoofing
11,weak_campaign,veh_01,Challenge_D,Pre_train_D_1.csv,spoofing,4,0.57996632996633,Challenge_D::Pre_train_D_1.csv::585::test,veh_01-w04,0,spoofing
11,weak_campaign,veh_01,Challenge_S,Pre_train_S_1.csv,spoofing,5,0.6565656565656566,Challenge_S::Pre_train_S_1.csv::534::test,veh_01-w05,0,spoofing
11,weak_campaign,veh_01,Challenge_D,Pre_train_D_2.csv,spoofing,6,0.7744107744107744,Challenge_D::Pre_train_D_2.csv::525::test,veh_01-w06,0,spoofing
11,weak_campaign,veh_01,Challenge_S,Pre_train_S_1.csv,spoofing,7,0.6216329966329966,Challenge_S::Pre_train_S_1.csv::392::test,veh_01-w07,0,spoofing
11,weak_campaign,veh_01,Challenge_D,Pre_train_D_1.csv,spoofing,8,0.6498316498316499,Challenge_D::Pre_train_D_1.csv::309::test,veh_01-w08,0,spoofing
11,weak_campaign,veh_01,Challenge_S,Pre_train_S_2.csv,spoofing,9,0.6734006734006734,Challenge_S::Pre_train_S_2.csv::457::test,veh_01-w09,0,spoofing
11,weak_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,spoofing,0,0.6830808080808081,Challenge_D::Pre_train_D_2.csv::420::test,veh_02-w00,0,spoofing
11,weak_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,spoofing,1,0.6119528619528619,Challenge_D::Pre_train_D_2.csv::434::test,veh_02-w01,0,spoofing
11,weak_campaign,veh_02,Challenge_D,Pre_train_D_1.csv,spoofing,2,0.7087542087542088,Challenge_D::Pre_train_D_1.csv::376::test,veh_02-w02,0,spoofing
11,weak_campaign,veh_02,Challenge_S,Pre_train_S_2.csv,spoofing,3,0.6683501683501684,Challenge_S::Pre_train_S_2.csv::424::test,veh_02-w03,0,spoofing
11,weak_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,spoofing,4,0.6346801346801347,Challenge_D::Pre_train_D_2.csv::429::test,veh_02-w04,0,spoofing
11,weak_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,spoofing,5,0.6763468013468014,Challenge_D::Pre_train_D_2.csv::426::test,veh_02-w05,0,spoofing
11,weak_campaign,veh_02,Challenge_S,Pre_train_S_2.csv,spoofing,6,0.7011784511784511,Challenge_S::Pre_train_S_2.csv::516::test,veh_02-w06,0,spoofing
11,weak_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,spoofing,7,0.7609427609427609,Challenge_D::Pre_train_D_2.csv::390::test,veh_02-w07,0,spoofing
11,weak_campaign,veh_02,Challenge_S,Pre_train_S_1.csv,spoofing,8,0.6363636363636364,Challenge_S::Pre_train_S_1.csv::538::test,veh_02-w08,0,spoofing
11,weak_campaign,veh_02,Challenge_S,Pre_train_S_2.csv,spoofing,9,0.6881313131313131,Challenge_S::Pre_train_S_2.csv::470::test,veh_02-w09,0,spoofing
11,weak_campaign,veh_03,Challenge_S,Pre_train_S_2.csv,spoofing,0,0.6094276094276094,Challenge_S::Pre_train_S_2.csv::437::test,veh_03-w00,0,spoofing
11,weak_campaign,veh_03,Challenge_S,Pre_train_S_1.csv,spoofing,1,0.617003367003367,Challenge_S::Pre_train_S_1.csv::332::test,veh_03-w01,0,spoofing
11,weak_campaign,veh_03,Challenge_D,Pre_train_D_1.csv,spoofing,2,0.7777777777777778,Challenge_D::Pre_train_D_1.csv::455::test,veh_03-w02,0,spoofing
11,weak_campaign,veh_03,Challenge_D,Pre_train_D_1.csv,spoofing,3,0.7218013468013468,Challenge_D::Pre_train_D_1.csv::532::test,veh_03-w03,0,spoofing
11,weak_campaign,veh_03,Challenge_D,Pre_train_D_2.csv,spoofing,4,0.656986531986532,Challenge_D::Pre_train_D_2.csv::546::test,veh_03-w04,0,spoofing
11,weak_campaign,veh_03,Challenge_D,Pre_train_D_2.csv,spoofing,5,0.6902356902356902,Challenge_D::Pre_train_D_2.csv::534::test,veh_03-w05,0,spoofing
11,weak_campaign,veh_03,Challenge_S,Pre_train_S_2.csv,spoofing,6,0.7272727272727273,Challenge_S::Pre_train_S_2.csv::363::test,veh_03-w06,0,spoofing
11,weak_campaign,veh_03,Challenge_D,Pre_train_D_1.csv,spoofing,7,0.6388888888888888,Challenge_D::Pre_train_D_1.csv::411::test,veh_03-w07,0,spoofing
11,weak_campaign,veh_03,Challenge_D,Pre_train_D_1.csv,spoofing,8,0.6254208754208754,Challenge_D::Pre_train_D_1.csv::394::test,veh_03-w08,0,spoofing
11,weak_campaign,veh_03,Challenge_D,Pre_train_D_2.csv,spoofing,9,0.6191077441077442,Challenge_D::Pre_train_D_2.csv::529::test,veh_03-w09,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,0,0.6893939393939394,Challenge_S::Pre_train_S_2.csv::508::test,veh_04-w00,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,1,0.6565656565656566,Challenge_S::Pre_train_S_2.csv::464::test,veh_04-w01,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,2,0.702020202020202,Challenge_S::Pre_train_S_2.csv::448::test,veh_04-w02,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,3,0.7542087542087542,Challenge_S::Pre_train_S_2.csv::434::test,veh_04-w03,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,4,0.6868686868686869,Challenge_S::Pre_train_S_2.csv::475::test,veh_04-w04,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,5,0.6986531986531986,Challenge_S::Pre_train_S_2.csv::487::test,veh_04-w05,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,6,0.7571548821548821,Challenge_S::Pre_train_S_2.csv::456::test,veh_04-w06,0,spoofing
11,weak_campaign,veh_04,Challenge_D,Pre_train_D_2.csv,spoofing,7,0.6052188552188552,Challenge_D::Pre_train_D_2.csv::363::test,veh_04-w07,0,spoofing
11,weak_campaign,veh_04,Challenge_D,Pre_train_D_1.csv,spoofing,8,0.622895622895623,Challenge_D::Pre_train_D_1.csv::489::test,veh_04-w08,0,spoofing
11,weak_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,spoofing,9,0.7777777777777778,Challenge_S::Pre_train_S_2.csv::417::test,veh_04-w09,0,spoofing
23,strong_campaign,veh_00,OCSLab_Car,DoS_dataset.csv,flooding,0,1.0,OCSLab_Car::DoS_dataset.csv::97::test,veh_00-w00,0,flooding
23,strong_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,flooding,1,1.0,Challenge_S::Pre_train_S_2.csv::205::test,veh_00-w01,0,flooding
23,strong_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,flooding,2,1.0,Challenge_S::Pre_train_S_2.csv::261::test,veh_00-w02,0,flooding
23,strong_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,flooding,3,1.0,Challenge_S::Pre_train_S_2.csv::283::test,veh_00-w03,0,flooding
23,strong_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,flooding,4,1.0,Challenge_S::Pre_train_S_2.csv::226::test,veh_00-w04,0,flooding
23,strong_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,flooding,5,1.0,Challenge_D::Pre_train_D_1.csv::194::test,veh_00-w05,0,flooding
23,strong_campaign,veh_00,OCSLab_Car,DoS_dataset.csv,flooding,6,1.0,OCSLab_Car::DoS_dataset.csv::330::test,veh_00-w06,0,flooding
23,strong_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,flooding,7,1.0,Challenge_D::Pre_train_D_1.csv::281::test,veh_00-w07,0,flooding
23,strong_campaign,veh_00,Challenge_S,Pre_train_S_2.csv,flooding,8,1.0,Challenge_S::Pre_train_S_2.csv::170::test,veh_00-w08,0,flooding
23,strong_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,flooding,9,1.0,Challenge_D::Pre_train_D_1.csv::125::test,veh_00-w09,0,flooding
23,strong_campaign,veh_01,Challenge_D,Pre_train_D_2.csv,flooding,0,1.0,Challenge_D::Pre_train_D_2.csv::198::test,veh_01-w00,0,flooding
23,strong_campaign,veh_01,Challenge_D,Pre_train_D_2.csv,flooding,1,1.0,Challenge_D::Pre_train_D_2.csv::217::test,veh_01-w01,0,flooding
23,strong_campaign,veh_01,Challenge_S,Pre_train_S_2.csv,flooding,2,1.0,Challenge_S::Pre_train_S_2.csv::46::test,veh_01-w02,0,flooding
23,strong_campaign,veh_01,OCSLab_Car,DoS_dataset.csv,flooding,3,1.0,OCSLab_Car::DoS_dataset.csv::329::test,veh_01-w03,0,flooding
23,strong_campaign,veh_01,Challenge_S,Pre_train_S_2.csv,flooding,4,1.0,Challenge_S::Pre_train_S_2.csv::171::test,veh_01-w04,0,flooding
23,strong_campaign,veh_01,Challenge_S,Pre_train_S_2.csv,flooding,5,1.0,Challenge_S::Pre_train_S_2.csv::228::test,veh_01-w05,0,flooding
23,strong_campaign,veh_01,Challenge_S,Pre_train_S_1.csv,flooding,6,1.0,Challenge_S::Pre_train_S_1.csv::289::test,veh_01-w06,0,flooding
23,strong_campaign,veh_01,Challenge_S,Pre_train_S_2.csv,flooding,7,1.0,Challenge_S::Pre_train_S_2.csv::143::test,veh_01-w07,0,flooding
23,strong_campaign,veh_01,Challenge_D,Pre_train_D_1.csv,flooding,8,1.0,Challenge_D::Pre_train_D_1.csv::269::test,veh_01-w08,0,flooding
23,strong_campaign,veh_01,Challenge_S,Pre_train_S_1.csv,flooding,9,1.0,Challenge_S::Pre_train_S_1.csv::222::test,veh_01-w09,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_1.csv,flooding,0,1.0,Challenge_D::Pre_train_D_1.csv::212::test,veh_02-w00,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,flooding,1,1.0,Challenge_D::Pre_train_D_2.csv::283::test,veh_02-w01,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,flooding,2,1.0,Challenge_D::Pre_train_D_2.csv::185::test,veh_02-w02,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,flooding,3,1.0,Challenge_D::Pre_train_D_2.csv::197::test,veh_02-w03,0,flooding
23,strong_campaign,veh_02,Challenge_S,Pre_train_S_2.csv,flooding,4,1.0,Challenge_S::Pre_train_S_2.csv::157::test,veh_02-w04,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_1.csv,flooding,5,1.0,Challenge_D::Pre_train_D_1.csv::238::test,veh_02-w05,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_2.csv,flooding,6,1.0,Challenge_D::Pre_train_D_2.csv::149::test,veh_02-w06,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_1.csv,flooding,7,1.0,Challenge_D::Pre_train_D_1.csv::292::test,veh_02-w07,0,flooding
23,strong_campaign,veh_02,Challenge_S,Pre_train_S_2.csv,flooding,8,1.0,Challenge_S::Pre_train_S_2.csv::231::test,veh_02-w08,0,flooding
23,strong_campaign,veh_02,Challenge_D,Pre_train_D_1.csv,flooding,9,1.0,Challenge_D::Pre_train_D_1.csv::254::test,veh_02-w09,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_1.csv,flooding,0,1.0,Challenge_S::Pre_train_S_1.csv::73::test,veh_03-w00,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_1.csv,flooding,1,1.0,Challenge_S::Pre_train_S_1.csv::270::test,veh_03-w01,0,flooding
23,strong_campaign,veh_03,Challenge_D,Pre_train_D_1.csv,flooding,2,1.0,Challenge_D::Pre_train_D_1.csv::98::test,veh_03-w02,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_1.csv,flooding,3,1.0,Challenge_S::Pre_train_S_1.csv::168::test,veh_03-w03,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_1.csv,flooding,4,1.0,Challenge_S::Pre_train_S_1.csv::92::test,veh_03-w04,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_1.csv,flooding,5,1.0,Challenge_S::Pre_train_S_1.csv::138::test,veh_03-w05,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_1.csv,flooding,6,1.0,Challenge_S::Pre_train_S_1.csv::52::test,veh_03-w06,0,flooding
23,strong_campaign,veh_03,OCSLab_Car,DoS_dataset.csv,flooding,7,1.0,OCSLab_Car::DoS_dataset.csv::119::test,veh_03-w07,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_2.csv,flooding,8,1.0,Challenge_S::Pre_train_S_2.csv::90::test,veh_03-w08,0,flooding
23,strong_campaign,veh_03,Challenge_S,Pre_train_S_2.csv,flooding,9,1.0,Challenge_S::Pre_train_S_2.csv::275::test,veh_03-w09,0,flooding
23,strong_campaign,veh_04,OCSLab_Car,DoS_dataset.csv,flooding,0,1.0,OCSLab_Car::DoS_dataset.csv::685::test,veh_04-w00,0,flooding
23,strong_campaign,veh_04,OCSLab_Car,DoS_dataset.csv,flooding,1,1.0,OCSLab_Car::DoS_dataset.csv::705::test,veh_04-w01,0,flooding
23,strong_campaign,veh_04,OCSLab_Car,DoS_dataset.csv,flooding,2,1.0,OCSLab_Car::DoS_dataset.csv::463::test,veh_04-w02,0,flooding
23,strong_campaign,veh_04,Challenge_D,Pre_train_D_2.csv,flooding,3,1.0,Challenge_D::Pre_train_D_2.csv::277::test,veh_04-w03,0,flooding
23,strong_campaign,veh_04,OCSLab_Car,DoS_dataset.csv,flooding,4,1.0,OCSLab_Car::DoS_dataset.csv::235::test,veh_04-w04,0,flooding
23,strong_campaign,veh_04,Challenge_D,Pre_train_D_1.csv,flooding,5,1.0,Challenge_D::Pre_train_D_1.csv::111::test,veh_04-w05,0,flooding
23,strong_campaign,veh_04,Challenge_D,Pre_train_D_1.csv,flooding,6,1.0,Challenge_D::Pre_train_D_1.csv::241::test,veh_04-w06,0,flooding
23,strong_campaign,veh_04,Challenge_S,Pre_train_S_2.csv,flooding,7,1.0,Challenge_S::Pre_train_S_2.csv::118::test,veh_04-w07,0,flooding
23,strong_campaign,veh_04,Challenge_D,Pre_train_D_1.csv,flooding,8,1.0,Challenge_D::Pre_train_D_1.csv::206::test,veh_04-w08,0,flooding
23,strong_campaign,veh_04,OCSLab_Car,DoS_dataset.csv,flooding,9,1.0,OCSLab_Car::DoS_dataset.csv::106::test,veh_04-w09,0,flooding
23,weak_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,replay,0,0.5976430976430976,Challenge_D::Pre_train_D_1.csv::649::test,veh_00-w00,0,replay
23,weak_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,replay,1,0.6603535353535354,Challenge_D::Pre_train_D_1.csv::648::test,veh_00-w01,0,replay
23,weak_campaign,veh_00,Challenge_S,Pre_train_S_1.csv,replay,2,0.7558922558922558,Challenge_S::Pre_train_S_1.csv::651::test,veh_00-w02,0,replay
23,weak_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,replay,3,0.7230639730639731,Challenge_D::Pre_train_D_1.csv::605::test,veh_00-w03,0,replay
23,weak_campaign,veh_00,Challenge_S,Pre_train_S_1.csv,replay,4,0.6401515151515151,Challenge_S::Pre_train_S_1.csv::635::test,veh_00-w04,0,replay
23,weak_campaign,veh_00,Challenge_S,Pre_train_S_1.csv,replay,5,0.7146464646464646,Challenge_S::Pre_train_S_1.csv::628::test,veh_00-w05,0,replay
23,weak_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,replay,6,0.7104377104377104,Challenge_D::Pre_train_D_1.csv::769::test,veh_00-w06,0,replay
23,weak_campaign,veh_00,Challenge_D,Pre_train_D_1.csv,replay,7,0.5627104377104377,Challenge_D::Pre_train_D_1.csv::785::test,veh_00-w07,0,replay
23,weak_campaign,veh_00,Challenge_S,Pre_train_S_1.csv,replay,8,0.7634680134680135,Challenge_S::Pre_train_S_1.csv::608::test,veh_00-w08,0,replay
