source,target,similarity,edge_type,cross_vehicle,temporal_edge
EVT-CHE-00000056,EVT-SUB-00000370,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000057,EVT-CHE-00000168,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000057,EVT-CHE-00000260,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000057,EVT-SUB-00000354,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000057,EVT-CHE-00000256,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000057,EVT-CHE-00000265,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-CHE-00000254,1.0,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-SUB-00000369,1.0,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-CHE-00000171,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-CHE-00000165,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000058,EVT-CHE-00000251,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-SUB-00000362,1.0,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-CHE-00000155,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-CHE-00000160,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-CHE-00000159,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000059,EVT-CHE-00000171,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000060,EVT-CHE-00000251,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000060,EVT-CHE-00000165,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000060,EVT-CHE-00000269,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000060,EVT-CHE-00000170,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000060,EVT-CHE-00000267,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000061,EVT-SUB-00000356,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000061,EVT-SUB-00000364,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000061,EVT-CHE-00000265,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000061,EVT-CHE-00000266,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000061,EVT-CHE-00000268,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-CHE-00000263,1.0,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-SUB-00000363,1.0,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-SUB-00000369,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-CHE-00000153,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000062,EVT-CHE-00000260,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000157,1.0,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000166,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000170,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-SUB-00000370,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000162,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000064,EVT-CHE-00000171,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000064,EVT-CHE-00000169,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000064,EVT-CHE-00000254,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000064,EVT-SUB-00000351,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000064,EVT-SUB-00000369,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000065,EVT-CHE-00000157,1.0,behavioural_similarity,True,False
EVT-CHE-00000065,EVT-CHE-00000170,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000065,EVT-CHE-00000269,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000065,EVT-CHE-00000255,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000065,EVT-CHE-00000253,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000066,EVT-SUB-00000370,1.0,behavioural_similarity,True,False
EVT-CHE-00000066,EVT-CHE-00000173,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000066,EVT-CHE-00000166,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000066,EVT-CHE-00000154,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000066,EVT-CHE-00000162,0.9999996423721313,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-CHE-00000175,1.0,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-SUB-00000355,1.0,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-CHE-00000167,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-CHE-00000166,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000067,EVT-SUB-00000360,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000068,EVT-SUB-00000369,1.0,behavioural_similarity,True,False
EVT-CHE-00000068,EVT-CHE-00000254,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000068,EVT-SUB-00000371,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000068,EVT-CHE-00000153,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000068,EVT-CHE-00000251,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000069,EVT-CHE-00000259,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000069,EVT-SUB-00000353,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000069,EVT-CHE-00000262,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000069,EVT-CHE-00000158,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000069,EVT-SUB-00000374,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-CHE-00000152,1.0,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-CHE-00000262,1.0,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-SUB-00000374,1.0,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-SUB-00000353,1.0,behavioural_similarity,True,False
EVT-CHE-00000070,EVT-CHE-00000259,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000071,EVT-CHE-00000267,1.0,behavioural_similarity,True,False
EVT-CHE-00000071,EVT-CHE-00000160,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000071,EVT-CHE-00000257,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000071,EVT-CHE-00000263,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000071,EVT-SUB-00000365,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000155,1.0,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000163,1.0,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000171,1.0,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-CHE-00000263,1.0,behavioural_similarity,True,False
EVT-CHE-00000072,EVT-SUB-00000363,1.0,behavioural_similarity,True,False
EVT-CHE-00000073,EVT-SUB-00000366,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000073,EVT-SUB-00000361,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000073,EVT-CHE-00000151,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000073,EVT-CHE-00000152,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000073,EVT-SUB-00000356,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000074,EVT-CHE-00000157,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000074,EVT-CHE-00000169,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000074,EVT-CHE-00000170,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000074,EVT-CHE-00000271,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000074,EVT-CHE-00000254,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000075,EVT-CHE-00000157,1.0,behavioural_similarity,True,False
EVT-CHE-00000075,EVT-CHE-00000170,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000075,EVT-CHE-00000251,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000075,EVT-SUB-00000367,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000075,EVT-CHE-00000169,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000177,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000180,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000187,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000185,1.0,behavioural_similarity,True,False
EVT-CHE-00000076,EVT-CHE-00000279,1.0,behavioural_similarity,True,False
EVT-CHE-00000077,EVT-CHE-00000176,1.0,behavioural_similarity,True,False
EVT-CHE-00000077,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000077,EVT-SUB-00000386,1.0,behavioural_similarity,True,False
EVT-CHE-00000077,EVT-SUB-00000379,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000077,EVT-CHE-00000279,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-CHE-00000177,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-CHE-00000187,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-CHE-00000182,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000078,EVT-CHE-00000280,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000177,1.0,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000179,1.0,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-CHE-00000280,1.0,behavioural_similarity,True,False
EVT-CHE-00000079,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000080,EVT-CHE-00000177,1.0,behavioural_similarity,True,False
EVT-CHE-00000080,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000080,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000080,EVT-CHE-00000187,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000080,EVT-CHE-00000280,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000081,EVT-SUB-00000381,1.0,behavioural_similarity,True,False
EVT-CHE-00000081,EVT-SUB-00000385,1.0,behavioural_similarity,True,False
EVT-CHE-00000081,EVT-CHE-00000287,1.0,behavioural_similarity,True,False
EVT-CHE-00000081,EVT-CHE-00000177,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000081,EVT-CHE-00000280,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000082,EVT-CHE-00000187,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000082,EVT-SUB-00000383,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000082,EVT-SUB-00000384,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000082,EVT-SUB-00000385,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000082,EVT-SUB-00000376,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-CHE-00000177,1.0,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-CHE-00000178,1.0,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-CHE-00000184,1.0,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-CHE-00000182,1.0,behavioural_similarity,True,False
EVT-CHE-00000083,EVT-CHE-00000282,1.0,behavioural_similarity,True,False
EVT-CHE-00000084,EVT-CHE-00000177,1.0,behavioural_similarity,True,False
EVT-CHE-00000084,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000084,EVT-SUB-00000386,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000084,EVT-CHE-00000179,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000084,EVT-SUB-00000381,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000085,EVT-SUB-00000384,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000085,EVT-CHE-00000280,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000085,EVT-CHE-00000187,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000085,EVT-SUB-00000376,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000085,EVT-CHE-00000277,0.9999997615814209,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-CHE-00000283,1.0,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-SUB-00000383,1.0,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-CHE-00000278,1.0,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-CHE-00000180,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000086,EVT-CHE-00000277,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000087,EVT-CHE-00000177,1.0,behavioural_similarity,True,False
EVT-CHE-00000087,EVT-CHE-00000179,1.0,behavioural_similarity,True,False
EVT-CHE-00000087,EVT-CHE-00000286,1.0,behavioural_similarity,True,False
EVT-CHE-00000087,EVT-CHE-00000279,1.0,behavioural_similarity,True,False
EVT-CHE-00000087,EVT-SUB-00000382,1.0,behavioural_similarity,True,False
EVT-CHE-00000151,EVT-CHE-00000171,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000151,EVT-CHE-00000155,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000152,EVT-CHE-00000156,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000152,EVT-CHE-00000165,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000153,EVT-CHE-00000158,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000153,EVT-CHE-00000174,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000154,EVT-CHE-00000162,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000154,EVT-CHE-00000166,0.9999997615814209,behavioural_similarity,False,False
EVT-CHE-00000155,EVT-CHE-00000171,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000156,EVT-CHE-00000172,1.0,behavioural_similarity,False,False
EVT-CHE-00000157,EVT-CHE-00000170,1.0,behavioural_similarity,False,False
EVT-CHE-00000157,EVT-CHE-00000169,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000158,EVT-CHE-00000174,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000159,EVT-CHE-00000160,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000159,EVT-CHE-00000171,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000160,EVT-CHE-00000171,0.9999997019767761,behavioural_similarity,False,False
EVT-CHE-00000157,EVT-CHE-00000161,0.9999997019767761,behavioural_similarity,False,False
EVT-CHE-00000161,EVT-CHE-00000170,0.9999996423721313,behavioural_similarity,False,False
EVT-CHE-00000162,EVT-CHE-00000172,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000162,EVT-CHE-00000169,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000163,EVT-CHE-00000171,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000158,EVT-CHE-00000163,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000155,EVT-CHE-00000164,0.9999997019767761,behavioural_similarity,False,False
EVT-CHE-00000162,EVT-CHE-00000164,0.9999997019767761,behavioural_similarity,False,False
EVT-CHE-00000165,EVT-CHE-00000172,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000162,EVT-CHE-00000166,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000166,EVT-CHE-00000173,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000167,EVT-CHE-00000175,1.0,behavioural_similarity,False,False
EVT-CHE-00000167,EVT-CHE-00000172,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000163,EVT-CHE-00000168,0.999999463558197,behavioural_similarity,False,False
EVT-CHE-00000158,EVT-CHE-00000168,0.999999463558197,behavioural_similarity,False,False
EVT-CHE-00000152,EVT-CHE-00000169,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000169,EVT-CHE-00000170,0.9999998211860657,behavioural_similarity,False,False
EVT-CHE-00000173,EVT-CHE-00000175,0.9999996423721313,behavioural_similarity,False,False
EVT-CHE-00000152,EVT-CHE-00000174,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000166,EVT-CHE-00000175,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000176,EVT-CHE-00000177,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000176,EVT-CHE-00000179,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000177,EVT-CHE-00000180,1.0,behavioural_similarity,False,False
EVT-CHE-00000177,EVT-CHE-00000179,1.0,behavioural_similarity,False,False
EVT-CHE-00000178,EVT-CHE-00000180,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000177,EVT-CHE-00000178,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000179,EVT-CHE-00000181,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000180,EVT-CHE-00000187,1.0,behavioural_similarity,False,False
EVT-CHE-00000181,EVT-CHE-00000186,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000180,EVT-CHE-00000182,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000178,EVT-CHE-00000182,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000177,EVT-CHE-00000183,1.0,behavioural_similarity,False,False
EVT-CHE-00000179,EVT-CHE-00000183,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000183,EVT-CHE-00000187,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000177,EVT-CHE-00000184,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000180,EVT-CHE-00000184,0.9999998807907104,behavioural_similarity,False,False
EVT-CHE-00000177,EVT-CHE-00000185,1.0,behavioural_similarity,False,False
EVT-CHE-00000180,EVT-CHE-00000185,1.0,behavioural_similarity,False,False
EVT-CHE-00000179,EVT-CHE-00000186,0.9999999403953552,behavioural_similarity,False,False
EVT-CHE-00000177,EVT-CHE-00000187,1.0,behavioural_similarity,False,False
EVT-CHE-00000151,EVT-CHE-00000272,1.0,behavioural_similarity,True,False
EVT-CHE-00000151,EVT-SUB-00000359,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000151,EVT-CHE-00000274,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000152,EVT-CHE-00000252,1.0,behavioural_similarity,True,False
EVT-CHE-00000152,EVT-SUB-00000361,1.0,behavioural_similarity,True,False
EVT-CHE-00000152,EVT-CHE-00000274,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000152,EVT-SUB-00000374,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-SUB-00000369,1.0,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-CHE-00000263,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-SUB-00000353,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-SUB-00000371,0.9999999403953552,behavioural_similarity,True,False
EVT-CHE-00000153,EVT-CHE-00000254,0.9999998807907104,behavioural_similarity,True,False
EVT-CHE-00000063,EVT-CHE-00000154,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000154,EVT-SUB-00000358,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000154,EVT-SUB-00000370,0.9999998211860657,behavioural_similarity,True,False
EVT-CHE-00000064,EVT-CHE-00000155,0.9999998807907104,behavioural_similarity,True,False
